question,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
" В морской биогеохимии, как взаимосвязь потоков питательных веществ, вызванных мезомасштабными вихрями, с сетями экспрессии микробных генов влияет на эффективность секвестрации углерода в олиготрофных круговоротах в условиях прогнозируемых сценариев изменения климата?",-2.1105098724365234,-0.007702590775315779,-9.01171875,-7.533203125,-6.171875,-5.0380859375,-4.172509670257568,-3.5099589824676514,-3.0145263671875,-2.638681411743164,-2.345494508743286,-2.110945224761963,-2.67578125,-1.9052734375,-1.3875707387924194,-1.0350341796875,-0.8179687261581421,-0.6684061884880066,-0.5461600422859192,-0.4411163330078125,-0.3434651792049408,-0.23240967094898224
Как включение явно коррелированных сил связанных кластеров (CCSD-F12) в расчеты молекулярной динамики ab initio влияет на прогнозируемый ландшафт свободной энергии и константы скорости реакции протон-сопряженного переноса электронов в водной среде?,-2.2285382747650146,-0.008253845462092646,-9.302083015441895,-7.630208492279053,-6.115131378173828,-5.135624885559082,-4.281982421875,-3.70173716545105,-3.2317006587982178,-2.795395851135254,-2.502098321914673,-2.228431224822998,-2.7994792461395264,-2.0690104961395264,-1.4651938676834106,-1.1071679592132568,-0.8464508056640625,-0.6851485371589661,-0.5479958057403564,-0.4076382517814636,-0.3041478097438812,-0.17841339111328125
" Каким образом адаптивное уточнение сетки в сочетании с уравнениями реакции-диффузии-адвекции может прояснить пространственно-временную эволюцию формирования паттернов, обусловленных генами, в эмбриональных тканях, подверженных механической обратной связи и стохастическому шуму экспрессии генов?",-2.0056045055389404,-0.0070372087913647035,-8.924107551574707,-6.897916793823242,-5.695652008056641,-4.778981685638428,-4.005609035491943,-3.361650228500366,-2.879436731338501,-2.5152714252471924,-2.231860637664795,-2.0058493614196777,-3.1082589626312256,-2.1578125953674316,-1.475576639175415,-1.089874267578125,-0.8567011952400208,-0.6934470534324646,-0.5650606751441956,-0.4518263041973114,-0.3355828821659088,-0.20236128568649292
" Как пространственная неоднородность диффузии питательных веществ в сочетании с петлями обратной связи, основанными на механизме кворумного зондирования, влияет на эволюцию сетей метаболического перекрестного питания среди искусственно созданных микробных консорциумов в микрофлюидных хемостатных системах?",-2.120065689086914,-0.0073358674362869,-9.267857551574707,-7.422916889190674,-5.97554349899292,-4.951864719390869,-4.186598777770996,-3.5466880798339844,-3.041264295578003,-2.657888650894165,-2.358846664428711,-2.119976282119751,-2.638392925262451,-1.8729166984558105,-1.39376699924469,-1.0356563329696655,-0.8112511038780212,-0.6517022252082825,-0.5284823179244995,-0.4204818606376648,-0.3197915554046631,-0.2101231813430786
"Каковы основные нелинейные динамические процессы и механизмы энергетического каскада, связывающие субмезомасштабную турбулентность с формированием термохалинных лестничных структур в Южном океане, и как они влияют на чувствительность меридиональной опрокидывающей циркуляции к увеличению притока пресной воды?",-1.6490435600280762,-0.0053890312419218175,-7.6875,-6.247242450714111,-4.9765625,-3.988727569580078,-3.2894175052642822,-2.7634599208831787,-2.36757230758667,-2.067786455154419,-1.835160493850708,-1.6495823860168457,-2.02734375,-1.4466911554336548,-1.00372314453125,-0.7396658658981323,-0.5797868371009827,-0.46878916025161743,-0.37300947308540344,-0.2773936092853546,-0.18681183457374573,-0.09361421316862106
" Как в многофазном каталитическом реакторе, работающем в условиях кратковременных скачков температуры, взаимосвязанные ограничения массопереноса и динамика реконструкции поверхности перовскитных оксидов влияют на селективность в отношении реакций C-C-связывания по сравнению с реакциями окисления CO?",-2.083693742752075,-0.007111582739768175,-8.375,-6.558333396911621,-5.5071024894714355,-4.586718559265137,-3.985008478164673,-3.422569513320923,-2.992666482925415,-2.6002156734466553,-2.330169677734375,-2.0818257331848145,-2.3431918621063232,-1.405664086341858,-0.9664362072944641,-0.6900431513786316,-0.5354894399642944,-0.40910643339157104,-0.3136760890483856,-0.21592813730239868,-0.13174301385879517,-0.028211263939738274
" Как в неравновесной квантовой многочастичной системе возникновение топологически защищенных возбуждений зависит от взаимодействия сильной спин-орбитальной связи, электрон-фононных взаимодействий и периодически изменяющихся во времени управляющих полей?",-1.877568006515503,-0.0080237948996389,-8.112500190734863,-6.323863506317139,-5.40234375,-4.411931991577148,-3.7083332538604736,-3.0997869968414307,-2.7133660316467285,-2.345818281173706,-2.107084274291992,-1.8772205114364624,-2.203125,-1.3449928760528564,-0.9472064971923828,-0.6765039563179016,-0.5358536243438721,-0.41455909609794617,-0.3232879638671875,-0.2259361892938614,-0.15461139380931854,-0.062957763671875
"Каким образом анизотропные конвективные процессы в мантии влияют на временную эволюцию частоты геомагнитных инверсий Земли, и как можно подтвердить результаты сопряженных магнитогидродинамических и термоупругих моделирований на основе палеомагнитных данных?",-1.8833882808685303,-0.0072717694242028195,-8.044642448425293,-6.364955425262451,-5.300595283508301,-4.433035850524902,-3.671006917953491,-3.1347429752349854,-2.7088963985443115,-2.3790640830993652,-2.11885404586792,-1.8834258317947388,-2.203125,-1.4489396810531616,-1.012005090713501,-0.7546452283859253,-0.5768856406211853,-0.4641808867454529,-0.3721057176589966,-0.2879285216331482,-0.21215534210205078,-0.11100006103515625
" В контексте термохалинных циркуляционных моделей, учитывающих стохастическое атмосферное воздействие, как структура бифуркации Атлантического меридионального опрокидывающего течения реагирует на нелинейные обратные связи, обусловленные альбедо морского льда и изменчивостью потока пресной воды?",-1.921907663345337,-0.006627267804639092,-8.008928298950195,-6.650000095367432,-5.57336950302124,-4.610383033752441,-3.805739164352417,-3.2502334117889404,-2.7739529609680176,-2.417027711868286,-2.1410181522369385,-1.9214266538619995,-2.5011160373687744,-1.5695312023162842,-1.0876305103302002,-0.8040289282798767,-0.6311027407646179,-0.5234527587890625,-0.42872393131256104,-0.3424224853515625,-0.2541813552379608,-0.15434344112873077
" Какие взаимосвязанные динамические и термохимические процессы регулируют зарождение мантийных плюмов под экзопланетами с неподвижной литосферной плитой, и как изменения теплового потока между ядром и мантией, а также содержания летучих веществ влияют на тектонику поверхности и эволюцию атмосферы?",-2.006087064743042,-0.006941477732674886,-9.0,-7.051339149475098,-5.712713241577148,-4.704202651977539,-3.889885902404785,-3.3537819385528564,-2.9077818393707275,-2.5154714584350586,-2.2489147186279297,-2.005788803100586,-3.0546875,-2.1263949871063232,-1.4649769067764282,-1.1074554920196533,-0.8585435748100281,-0.7074640393257141,-0.5841471552848816,-0.45081600546836853,-0.3416858911514282,-0.21089130640029907
"Как изменения плотности растворителя, температурных градиентов и коэффициентов диффузии в порах в системе экстракции лигноцеллюлозной биомассы под высоким давлением сверхкритического CO₂ синергетически влияют на селективность и выход целевых фенольных мономеров?",-2.191192626953125,-0.008115528247974537,-8.822916984558105,-7.552083492279053,-6.386284828186035,-5.282552242279053,-4.278981685638428,-3.646035671234131,-3.1555685997009277,-2.771980047225952,-2.4695823192596436,-2.190758466720581,-3.4479167461395264,-2.380859375,-1.7616780996322632,-1.316419005393982,-1.009972333908081,-0.8309639692306519,-0.6827207803726196,-0.5559542775154114,-0.4431385397911072,-0.3268265128135681
" Как нелинейная взаимосвязь между вызванными аэрозолями микрофизическими изменениями облаков и обратной связью поглощения углерода океаном изменяет прогнозируемую переходную климатическую чувствительность в условиях сценариев с высокими выбросами, учитывая стохастическую изменчивость морских биогеохимических циклов?",-2.0783605575561523,-0.006951038654033954,-8.33984375,-6.979779243469238,-5.93625020980835,-4.920726299285889,-4.0689496994018555,-3.489717483520508,-2.977862596511841,-2.6286675930023193,-2.321420669555664,-2.0784811973571777,-1.537109375,-1.076286792755127,-0.7894921898841858,-0.5782890319824219,-0.45269545912742615,-0.37138262391090393,-0.2907077670097351,-0.22340427339076996,-0.14174215495586395,-0.0507822260260582
" Какие новые алгоритмы, основанные на теории графов и используемые в мультиомиксных исследованиях отдельных клеток, могут помочь выявить причинно-следственные регуляторные сети, отражающие стохастические всплески экспрессии генов с учетом пространственной архитектуры тканей и петель обратной связи межклеточной сигнализации?",-2.424811363220215,-0.007821972139420048,-10.25,-8.700892448425293,-6.961309432983398,-5.755859375,-4.819084644317627,-4.090169429779053,-3.512498617172241,-3.0746846199035645,-2.7335472106933594,-2.425541877746582,-4.283482074737549,-2.7650668621063232,-1.9575631618499756,-1.461820363998413,-1.1566423177719116,-0.9497200846672058,-0.7916346788406372,-0.651490330696106,-0.5285072922706604,-0.3842850923538208
"Каким образом одновременное получение высокоразрешенных вертикальных профилей следовых газов, микрофизики аэрозолей и изотопного состава с помощью спутниковой спектроскопии с края атмосферы может ограничить взаимосвязанные обратные связи фотохимии и динамики, которые определяют восстановление стратосферного озона при различных амплитудах солнечного цикла?",-2.455507516860962,-0.007532231646812767,-10.6015625,-8.420955657958984,-6.729567527770996,-5.589509010314941,-4.7649149894714355,-4.119966983795166,-3.537325382232666,-3.0872175693511963,-2.735706090927124,-2.455918073654175,-3.04296875,-2.068244457244873,-1.5339919328689575,-1.1392561197280884,-0.897925615310669,-0.741003155708313,-0.5994162559509277,-0.4765337407588959,-0.3631074130535126,-0.24185389280319214
 Как взаимосвязь между анизотропией сети подземных трещин и эпизодическими экстремальными осадками в засушливых водосборных бассейнах влияет на пространственно-временную эволюцию предпочтительных путей стока и скорости пополнения грунтовых вод?,-1.79654061794281,-0.00718616247177124,-8.760416984558105,-7.197115421295166,-5.507031440734863,-4.463942527770996,-3.611624002456665,-3.002185106277466,-2.61444354057312,-2.270603895187378,-2.0058298110961914,-1.7962656021118164,-1.5299478769302368,-1.0330294370651245,-0.6647979617118835,-0.5010915994644165,-0.3785603940486908,-0.2871414124965668,-0.21971197426319122,-0.14245490729808807,-0.06248880922794342,0.03539947792887688
 Каким образом аллостерическая регуляция комплекса пируватдегидрогеназы интегрирует поток митохондриального ацетил-КоА с ядерными эпигенетическими модификациями во время клеточной дифференциации в условиях гипоксического стресса?,-1.5805151462554932,-0.00655815413384022,-8.286458015441895,-6.14182710647583,-4.963815689086914,-3.887770414352417,-3.1370737552642822,-2.6667168140411377,-2.26509428024292,-2.0046350955963135,-1.766929030418396,-1.5795273780822754,-2.703125,-1.780348539352417,-1.2480099201202393,-0.9042839407920837,-0.6980618834495544,-0.575117826461792,-0.46286740899086,-0.3766133189201355,-0.28247329592704773,-0.17941977083683014
" Как взаимодействие между истощением стратосферного озона и радиационным воздействием, вызванным аэрозолями, влияет на вертикальное распределение тропосферных гидроксильных радикалов, и каковы последствия для времени жизни метана при будущих сценариях выбросов?",-1.6066511869430542,-0.006227330181949822,-7.458333492279053,-6.012019157409668,-4.809621810913086,-3.807692289352417,-3.141453504562378,-2.7002203464508057,-2.3020975589752197,-2.0389914512634277,-1.7974729537963867,-1.6068319082260132,-2.28125,-1.319561243057251,-0.9273954629898071,-0.6698408722877502,-0.5089915990829468,-0.4065715968608856,-0.3053847551345825,-0.227855384349823,-0.1359713226556778,-0.029575694352388382
Как взаимодействие между эпистатической топологией сети и колеблющимся селективным давлением формирует распределение вероятностей адаптивных смещений пиков в многомерных ландшафтах приспособленности в эволюционных временных масштабах?,-2.552759885787964,-0.01054859456937175,-9.387499809265137,-8.181249618530273,-7.03125,-5.924218654632568,-5.039843559265137,-4.293684959411621,-3.7058732509613037,-3.2516236305236816,-2.8915398120880127,-2.551358699798584,-3.703125,-2.9937500953674316,-2.2986979484558105,-1.7805054187774658,-1.4157519340515137,-1.1663004159927368,-0.9757044911384583,-0.8128722906112671,-0.666172981262207,-0.503777027130127
" В контексте непертурбативной квантовой хромодинамики, как можно согласовать расчеты структуры адронов в рамках решеточной калибровочной теории с экспериментальными данными глубоконеупругого рассеяния, чтобы ограничить функции распределения партонов тяжелых кварков при низких долях импульса?",-1.8052034378051758,-0.0061401477476366526,-8.691964149475098,-6.865624904632568,-5.524857997894287,-4.385416507720947,-3.6305954456329346,-3.0041449069976807,-2.602414131164551,-2.2562036514282227,-2.0204808712005615,-1.8049629926681519,-2.685267925262451,-1.5531697273254395,-1.053633213043213,-0.7637736201286316,-0.6069170832633972,-0.4808241128921509,-0.39044424891471863,-0.2889058291912079,-0.2032470703125,-0.08562988042831421
" Каким образом эпистатические взаимодействия между регуляторными некодирующими РНК и белками, ремоделирующими хроматин, могут приводить к быстрым фенотипическим изменениям во время адаптивной радиации, и как эти изменения можно количественно смоделировать с использованием популяционно-геномных временных рядов?",-1.7229477167129517,-0.005743159055709839,-7.93359375,-6.17578125,-5.046875,-4.1435546875,-3.422412157058716,-2.868067502975464,-2.4606945514678955,-2.153350830078125,-1.9140896797180176,-1.722680687904358,-3.5703125,-2.384765625,-1.7148233652114868,-1.2836923599243164,-1.0220314264297485,-0.8426291346549988,-0.7041958570480347,-0.5816712379455566,-0.4676162004470825,-0.3481006622314453
" Какие новые статистические модели могут совместно моделировать карты дальних хроматиновых контактов и аллель-специфическую экспрессию в отдельных клетках для выявления причинных регуляторных вариантов, влияющих на трехмерную архитектуру генома в различных линиях развития?",-2.485807418823242,-0.009451739235069362,-9.260416984558105,-7.796875,-6.691840171813965,-5.673828125,-4.876562595367432,-4.177896976470947,-3.6060268878936768,-3.1590983867645264,-2.808663845062256,-2.486358165740967,-2.5859375,-1.9505208730697632,-1.5226778984069824,-1.2006746530532837,-0.9567463994026184,-0.7881062626838684,-0.658627450466156,-0.5463917851448059,-0.44126608967781067,-0.31769099831581116
"В контексте проектирования высокоэнтропийных сплавов, как можно интегрировать межатомные потенциалы, полученные с помощью машинного обучения, с методами термодинамического интегрирования для прогнозирования температурно-зависимой фазовой стабильности и возникающей механической анизотропии в системах с несколькими основными элементами?",-1.5994791984558105,-0.005261444731762535,-7.5089287757873535,-6.050000190734863,-4.6868205070495605,-3.822202682495117,-3.1522936820983887,-2.70780611038208,-2.3096354007720947,-2.0117433071136475,-1.781829833984375,-1.5990780591964722,-1.8526785373687744,-1.1489583253860474,-0.75936359167099,-0.5592267513275146,-0.43713927268981934,-0.358671098947525,-0.27593034505844116,-0.18797007203102112,-0.10259268432855606,-0.005832378752529621
" Каковы термодинамические ограничения и кинетические механизмы, управляющие неравновесной самосборкой синтетических протоячеек в условиях флуктуирующего окислительно-восстановительного градиента, и как они влияют на устойчивость возникающей метаболической сети при стохастических возмущениях?",-1.5770741701126099,-0.005776828461950952,-7.234375,-5.8037109375,-4.812825679779053,-3.8692626953125,-3.173632860183716,-2.6576335430145264,-2.2803170680999756,-1.9956421852111816,-1.7739042043685913,-1.5768036842346191,-2.3330078125,-1.519195556640625,-1.0084152221679688,-0.7493953704833984,-0.5887557864189148,-0.4737434387207031,-0.38097164034843445,-0.30039119720458984,-0.21897295117378235,-0.1177232563495636
" Как аллостерическая модуляция третичных контактов рибосомальной РНК влияет на кинетический путь образования пептидной связи при различных внутриклеточных концентрациях магния, и каковы последствия этого для точности трансляции у экстремофильных архей?",-1.9757260084152222,-0.007687649838191526,-8.0,-6.393229007720947,-5.263157844543457,-4.521249771118164,-3.7911376953125,-3.2780632972717285,-2.8644020557403564,-2.476935863494873,-2.217430830001831,-1.9748992919921875,-2.1692707538604736,-1.623046875,-1.2613075971603394,-1.0029247999191284,-0.7728462219238281,-0.6321603655815125,-0.521209716796875,-0.40174296498298645,-0.3055548369884491,-0.17203712463378906
 Каким образом взаимодействие между фазово-разделенными безмембранными органеллами и комплексами ремоделирования хроматина влияет на стохастический шум экспрессии генов на ранних стадиях принятия решений о судьбе эмбриональных клеток?,-1.8521151542663574,-0.007814831874541593,-9.21875,-6.954427242279053,-5.366776466369629,-4.461249828338623,-3.65252685546875,-3.10774302482605,-2.6918280124664307,-2.3241851329803467,-2.0795340538024902,-1.8520851135253906,-2.6640625,-1.9085286855697632,-1.2386040687561035,-0.9360290765762329,-0.719721794128418,-0.587925136089325,-0.4801212549209595,-0.36734727025032043,-0.2818041443824768,-0.16339635848999023
"Как взаимодействие механизмов обратной связи между растениями и почвой, а также микроклиматическая изменчивость влияют на скорость поглощения углерода в неоднородных лесных ландшафтах умеренного пояса в рамках прогнозируемых климатических сценариев на 2100 год?",-1.7665690183639526,-0.0067426298410837885,-8.708333015441895,-6.510817527770996,-5.3046875,-4.304253578186035,-3.507841110229492,-2.9973998069763184,-2.5555198192596436,-2.2245371341705322,-1.9692622423171997,-1.7665441036224365,-2.5234375,-1.6011117696762085,-1.1050033569335938,-0.8148068785667419,-0.6400227546691895,-0.5351814031600952,-0.4365136921405792,-0.34289154410362244,-0.25628411769866943,-0.15206415951251984
" Как можно сформулировать формулу совместной инверсии данных сейсмической анизотропии, магнитотеллурических и гравиметрических измерений для одновременного разрешения трехмерных распределений температуры, состава и насыщенности флюидами литосферы с учетом нелинейной связи и количественной оценки неопределенности?",-1.9095008373260498,-0.006607269333308131,-7.504464149475098,-6.1875,-5.2194294929504395,-4.316280364990234,-3.658653736114502,-3.1451961994171143,-2.7372069358825684,-2.3944344520568848,-2.125295639038086,-1.9100759029388428,-1.3309152126312256,-0.9220052361488342,-0.634566605091095,-0.46556830406188965,-0.3570587933063507,-0.2745906710624695,-0.19707919657230377,-0.1167147234082222,-0.04111878201365471,0.0460653193295002
" Как стохастическая изменчивость инфильтрационной способности водосборного бассейна, модулируемая климатически обусловленным гистерезисом влажности почвы, влияет на показатель масштабирования степенного распределения величин паводковых событий в рамках вложенных речных бассейнов?",-2.338484048843384,-0.00847276829291081,-8.020833015441895,-7.161057472229004,-6.294407844543457,-5.324519157409668,-4.4797587394714355,-3.888521671295166,-3.3497262001037598,-2.968306303024292,-2.6163980960845947,-2.3389015197753906,-2.21875,-1.561298131942749,-1.2327816486358643,-0.920393705368042,-0.7196692228317261,-0.5999302268028259,-0.4851352870464325,-0.39501601457595825,-0.29534912109375,-0.18311749398708344
" Каким образом эпигенетическое наследование модулирует динамику адаптивной радиации в быстро диверсифицирующихся линиях цихлид, и какие геномные признаки отличают вызванные отбором эпигенетические изменения от нейтрального дрейфа в градиентах микросреды обитания?",-1.71721351146698,-0.006579362112900306,-8.401785850524902,-6.085416793823242,-4.940340995788574,-4.071354389190674,-3.3625102043151855,-2.885709524154663,-2.459329843521118,-2.1746013164520264,-1.9193379878997803,-1.7173024415969849,-2.0613839626312256,-1.355078101158142,-0.9369451403617859,-0.6780192255973816,-0.5148347616195679,-0.4132649600505829,-0.31552642583847046,-0.2359415739774704,-0.1481538712978363,-0.05577006936073303
"Каковы квантовые многочастичные механизмы, управляющие возникновением высокотемпературной сверхпроводимости в богатых водородом клатратных гидратах при мегабарных давлениях, и как взаимодействуют электрон-фононное взаимодействие и ангармоничность решетки?",-2.0027148723602295,-0.00791586906071237,-9.557291984558105,-7.723557472229004,-6.129522800445557,-4.790715217590332,-3.9940185546875,-3.3206379413604736,-2.8878581523895264,-2.5016298294067383,-2.242840528488159,-2.0013039112091064,-8.125,-4.469050407409668,-3.1178925037384033,-2.2739152908325195,-1.839289665222168,-1.4917453527450562,-1.2685186862945557,-1.0597082376480103,-0.9057338237762451,-0.7394733428955078
 Как можно использовать многомерную дисперсию релаксации ЯМР в сочетании с байесовским выводом для количественной оценки переходных конформационных состояний с низкой плотностью в белках с внутренней неупорядоченной структурой в физиологических условиях?,-2.1451432704925537,-0.008156438290846212,-8.166666984558105,-6.674479007720947,-5.862847328186035,-4.9609375,-4.223286151885986,-3.611222505569458,-3.066983222961426,-2.7027673721313477,-2.4131851196289062,-2.1450533866882324,-3.0130207538604736,-2.0322265625,-1.3962961435317993,-1.0014832019805908,-0.7989846467971802,-0.6428807973861694,-0.49699193239212036,-0.39075133204460144,-0.2979643642902374,-0.1903904527425766
" Каким образом горизонтальный перенос генов, опосредованный бактериофагами, влияет на динамику коэволюции микробных сообществ в глубоководных гидротермальных экосистемах в условиях колеблющихся окислительно-восстановительных градиентов?",-1.488954782485962,-0.006256112531453622,-7.677083492279053,-6.259615421295166,-4.783593654632568,-3.739438772201538,-3.002312183380127,-2.5002262592315674,-2.1385085582733154,-1.8664761781692505,-1.655745029449463,-1.4877707958221436,-2.3033854961395264,-1.4917367696762085,-0.9694976806640625,-0.7111431956291199,-0.5556766390800476,-0.44423916935920715,-0.3550605773925781,-0.2756381034851074,-0.2021474540233612,-0.11557316780090332
" В контексте адаптивного иммунитета, каковы механистические ограничения специфичности соматической гипермутации, направленной на зародышевые центры, которые позволяют согласовать диверсификацию высокоаффинных антител с предотвращением аутореактивности, учитывая доступность хроматина и пути репарации ДНК?",-2.196688652038574,-0.007273803483571438,-8.879464149475098,-7.6875,-6.448153495788574,-5.262760639190674,-4.326223373413086,-3.686002492904663,-3.1436283588409424,-2.7805867195129395,-2.454599380493164,-2.1962203979492188,-2.130580425262451,-1.6739583015441895,-1.3630149364471436,-1.0412429571151733,-0.8153634071350098,-0.6695946455001831,-0.5390610694885254,-0.44244664907455444,-0.34458184242248535,-0.23822884261608124
