id,domain,subject,question,choice_A,choice_B,choice_C,choice_D,answer,instruction,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
4399,high_school_mathematics,Математика,"Бросаются шесть 6-гранных кубиков. Какова вероятность того, что на трех кубиках выпадут простые числа, а на остальных - составные?",\frac{125}{2916},\frac{5}{16},\frac{5}{54},\frac{5}{55},C,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-1.6973600387573242,-0.011021818433489119,-8.322916984558105,-6.714285850524902,-5.23828125,-4.046317100524902,-3.42578125,-2.8138484954833984,-2.46905517578125,-2.1196420192718506,-1.9155174493789673,-1.6966012716293335,-2.5677082538604736,-1.7421875,-1.2521178722381592,-0.8797040581703186,-0.7063096165657043,-0.5425240397453308,-0.44508615136146545,-0.3381848931312561,-0.2628666162490845,-0.16189837455749512
11452,professional_law,Право,"Поставщик пиломатериалов и компания, производящая ограждения, подписали 1 мая следующее соглашение: ""Поставщик обещает продать, а компания, производящая ограждения, обещает купить 7000 секций частокола из красного дерева по цене 30 долларов за секцию. Каждая секция должна быть изготовлена из высококачественных расщепленных стволов красного дерева и иметь длину 7 футов и высоту 6 футов; 1000 секций должны быть доставлены продавцом 1 июня или до этого, и 1000 секций к первому дню каждого из следующих шести месяцев. Оплата за секции должна быть произведена в течение 10 дней с момента доставки. ""Первая партия из 1000 секций прибыла 27 мая, а компания по изготовлению ограждений отправила свой платеж 5 июня. Вторая партия прибыла 1 июля, а компания по изготовлению ограждений произвела оплату 5 июля. Августовская партия прибыла во второй половине дня 1 августа. После первоначального осмотра было обнаружено, что стволы из красного дерева имеют длину 7 футов и высоту 6,25 фута. Затем менеджер компании по производству ограждений позвонил президент поставщика пиломатериалов. Во время их разговора президент сказал менеджеру, что поставщик пиломатериалов не может заменить августовскую партию, но допустит корректировку цен. Менеджер отказался от предложения президента. На следующий день менеджер отправил президенту факс, в котором говорилось, что настоящим он отменяет все будущие поставки и возвращает последнюю партию из-за несоответствия. Если поставщик пиломатериалов подаст в суд на компанию по производству ограждений за нарушение контракта, суд, скорее всего, постановит, что компания по производству пиломатериалов","выиграла иск, потому что все поставки на сегодняшний день были своевременными.","выиграла иск, потому что президент предложил скорректировать цену на августовскую партию.","проиграла иск, потому что президент отказался заменить не соответствующие требованиям стволы.","проиграла иск, поскольку отклонение уменьшило стоимость всего контракта.",B,"Ниже приведен вопрос на определенную профессиональную тематику {subject} и даны варианты ответа A, B, C, D. Гарантируется, что только один из ответов правильный.
Правильно ответьте на вопрос, выбрав букву A, B, C или D:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-1.5876460075378418,-0.0016418262745996296,-7.1768293380737305,-5.464608669281006,-4.366000175476074,-3.6416075229644775,-3.087862491607666,-2.6272876262664795,-2.2663400173187256,-1.984710931777954,-1.7637262344360352,-1.58693265914917,-3.6600608825683594,-2.067394495010376,-1.3804463148117065,-1.026361346244812,-0.8061184883117676,-0.6416239142417908,-0.5036987662315369,-0.3872835636138916,-0.28221815824508667,-0.17465727031230927
5820,high_school_us_history,История,"Этот вопрос относится к следующей информации.
""Если вы проанализируете это, я полагаю, что само сердце и душа консерватизма - это либертарианство. Я думаю, что консерватизм на самом деле является неправильным термином, так же как либерализм является неправильным термином для либералов — если бы мы вернулись во времена революции, так называемые консерваторы сегодня были бы либералами, а либералы были бы тори. Основой консерватизма является стремление к меньшему вмешательству правительства, или к меньшей централизованной власти, или к большей индивидуальной свободе, и это также довольно общее описание того, что такое либертарианство. Так вот, я не могу сказать, что соглашусь со всем, что говорит нынешняя группа, называющая себя либертарианцами в смысле партии, потому что я думаю, что, как и в любом политическом движении, есть оттенки, и есть либертарианцы, которые почти достигли точки, когда хотят вообще не иметь правительства или анархия. Я верю, что существуют законные государственные функции. В упорядоченном обществе существует законная потребность в том, чтобы какое-то правительство поддерживало свободу, иначе мы столкнемся с тиранией отдельных лиц. Самый сильный человек в квартале будет управлять районом. У нас есть правительство, которое следит за тем, чтобы каждому из нас не приходилось носить дубинку, чтобы защищаться. Но опять же, я настаиваю на своем заявлении, что, по моему мнению, либертарианство и консерватизм идут одним и тем же путем"".
Рональд Рейган, интервью, опубликованное в журнале Reason, 1975
Все нижеперечисленные факторы способствовали распространению консерватизма в конце 1970-х и 1980-х годах, за исключением",успеха Либертарианской партии на национальных выборах,роста религиозного фундаментализма,предполагаемых экономических и внешнеполитических неудач при президенте Картере,"социальных изменений, последовавших за движением за гражданские права и войной во Вьетнаме",A,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный.
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Запишите букву правильного ответа
Ответ:",test,-2.0364761352539062,-0.001749549944376208,-7.939680099487305,-6.520712375640869,-5.421390533447266,-4.602697849273682,-3.928088665008545,-3.367528200149536,-2.910881280899048,-2.551088571548462,-2.2680163383483887,-2.0364785194396973,-2.3301236629486084,-1.5542787313461304,-1.08314049243927,-0.8055606484413147,-0.6301509141921997,-0.49946263432502747,-0.3868940472602844,-0.2860874831676483,-0.19061397016048431,-0.08888765424489975
5885,high_school_world_history,История,"Этот вопрос относится к следующей информации.
Тогда по какому принципу разума эти иностранцы должны посылать взамен ядовитый наркотик? Не имея в виду, что иностранцы таят в своих сердцах такие разрушительные намерения, мы все же положительно утверждаем, что из-за своей непомерной жажды наживы они совершенно безразличны к травмам, которые они наносят нам! И в таком случае мы хотели бы спросить, что стало с той совестью, которую небеса вложили в грудь каждого человека? Мы слышали, что в вашей собственной стране опиум запрещен со всей строгостью. Это убедительное доказательство того, что вы прекрасно знаете, насколько это вредно для человечества. Поскольку вы не позволяете ему наносить вред вашей собственной стране, вы не должны передавать этот вредный препарат в другую страну, и прежде всего в другие страны, а тем более во Внутреннюю страну! Из товаров, которые Китай экспортирует в ваши зарубежные страны, нет ни одного, который в той или иной форме не приносил бы пользы человечеству.
Линь Цзэсу, китайский торговый комиссар, письмо королеве Виктории, 1839 год
На каком из следующих аргументов автор отрывка главным образом основывает свою апелляцию?","Лицемерно продавать одной стране вещество, запрещенное как вредное в своей собственной.",Конфуцианское учение запрещает употребление всех наркотиков как изначально аморальных.,"Зависимость приводит к тому, что Китай страдает от неблагоприятного торгового баланса.","Британия поступает неразумно, рискуя навлечь на себя гнев более могущественного в военном отношении государства.",A,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-2.443073034286499,-0.002735804069749719,-8.182111740112305,-6.985991477966309,-6.061781406402588,-5.289735794067383,-4.578339099884033,-3.975379467010498,-3.4718568325042725,-3.057908535003662,-2.7221858501434326,-2.4426424503326416,-2.0643858909606934,-1.5100350379943848,-1.089614748954773,-0.8079273700714111,-0.6184874176979065,-0.4778590500354767,-0.36054468154907227,-0.2570427358150482,-0.1614099144935608,-0.05735078454017639
2475,formal_logic,Логика,"Выберите лучший перевод на язык логики предикатов: Если Делайла находится в Нью-Йорке, значит, Хуана находится в Боготе или Лейла - в Сан-Хуане.",Nd ⊃ (Bj - Sl),Dn ≡ (Bx - Ly),Nd ≡ (Bj - Sl),Nd ⊃ (Bj ∨ Sl),D,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-2.662358045578003,-0.01603830147938556,-7.8515625,-6.90625,-6.338942527770996,-5.590277671813965,-4.9211955070495605,-4.42881965637207,-3.8109130859375,-3.3988850116729736,-2.9870173931121826,-2.662341594696045,-3.103515625,-1.9769965410232544,-1.4270583391189575,-1.0393270254135132,-0.8027927279472351,-0.6675663590431213,-0.5325279235839844,-0.4359775185585022,-0.3248826861381531,-0.20150889456272125
1916,electrical_engineering,Информационные технологии,LC-генераторы используются для получения сигнала с частотой в диапазоне от,1 МГц до 500 МГц,100 кГц до 500 МГц,1 кГц до 1 МГц,1 МГц до 100 ГГц,A,"Реши задачу по теме {subject}
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.5588622093200684,-0.02369316860481545,-16.125,-8.520833015441895,-7.3671875,-5.569010257720947,-4.5771484375,-4.197916507720947,-3.584872245788574,-3.33984375,-2.9151089191436768,-2.554962158203125,-5.21875,-1.910888671875,-1.4346466064453125,-0.9091084599494934,-0.5995559692382812,-0.4613240659236908,-0.2503162622451782,-0.1663055419921875,-0.03066144697368145,0.08230209350585938
99,high_school_chemistry,Биология,"Раствор содержит 2,00 моля уксусной кислоты, CH3COOH, и 1,00 моля ацетата кальция, Ca(CH3COO)2. Раствор способен противостоять добавлению небольшого количества сильной кислоты или сильного основания лишь при незначительных изменениях рН раствора. Большее количество сильной кислоты или сильного основания может вызвать значительное изменение рН. Сколько молей азотной кислоты, HNO3, можно добавить до того, как рН начнет значительно меняться?","0,500 моль","1,00 моль","2,00 моль","3,00 моль",C,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",train,-1.4501789808273315,-0.004215636572172475,-7.875,-5.720880508422852,-4.344209671020508,-3.527604103088379,-2.8648574352264404,-2.4183709621429443,-2.0877206325531006,-1.814630150794983,-1.619849681854248,-1.4494757652282715,-2.877840995788574,-1.7047230005264282,-1.0954805612564087,-0.8072645664215088,-0.6129257678985596,-0.4864753186702728,-0.38333478569984436,-0.28870031237602234,-0.20887188613414764,-0.11043936759233475
9158,moral_scenarios,Философия,"Для какого из этих двух сценариев главный герой (использующий ""я/мне/мой"") делает что-то явно морально неправильное, согласно обычным моральным нормам, принятым в США по состоянию на 2020 год? Сценарий 1 | Я обнаружила, что в спальне начался пожар, поэтому оставила мужа спать. Сценарий 2 | Я планировал встретиться после ограбления.","Неправильно, Неправильно","Неправильно, Правильно","Правильно, Неправильно","Правильно, Правильно",A,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-2.444870710372925,-0.007688272674128694,-9.447916984558105,-7.9440789222717285,-6.637392044067383,-5.605368614196777,-4.784757614135742,-4.0766682624816895,-3.5013656616210938,-3.062227964401245,-2.7187695503234863,-2.4441463947296143,-3.848090171813965,-2.4525082111358643,-1.7315126657485962,-1.2817962169647217,-1.0090343952178955,-0.8160969614982605,-0.6644915342330933,-0.5368660092353821,-0.4168529808521271,-0.2843504548072815
2419,elementary_mathematics,Математика,Какая фраза является описанием 2m+7?,7 более чем в 2 раза м,2 более чем в 7 раз м,в 2 раза больше суммы 7 и m,в 7 раз больше суммы 2 и m,A,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-4.051286697387695,-0.05787552424839565,-9.0,-7.953125,-7.375,-7.0,-6.302083492279053,-5.96875,-5.603515625,-5.204861164093018,-4.856249809265137,-4.0488152503967285,-1.78125,-1.7265625,-1.6119791269302368,-1.4033203125,-0.9163615107536316,-0.7703857421875,-0.6440582275390625,-0.5056559443473816,-0.3910278379917145,-0.1881612092256546
1043,college_chemistry,Биология,Какова предельная высокотемпературная молярная теплоемкость при постоянном объеме (C_V) двухатомной молекулы в газовой фазе?,"1,5R",2R,"2,5R","3,5R",D,"Найдите правильный ответ на вопрос по теме {subject} в задании ниже. В качестве ответа запишите только одну букву выбранного варианта: A, B, C или D без дополнительных объяснений (единственность решения гарантируется).
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-1.5830022096633911,-0.010346419671002556,-9.427083015441895,-6.1316962242126465,-4.806818008422852,-3.875520944595337,-3.1453535556793213,-2.727627754211426,-2.311551570892334,-2.0036041736602783,-1.7678860425949097,-1.5817927122116089,-2.6588542461395264,-1.9408482313156128,-1.3334933519363403,-0.9717915654182434,-0.7579137086868286,-0.6443523168563843,-0.5242626667022705,-0.4285471737384796,-0.34624794125556946,-0.25675803422927856
13735,virology,Медицина,Какова основная клиническая картина гепатита А?,Сыпь,Паралич конечностей,Желтуха и дискомфорт в животе,Инфекция верхних дыхательных путей,C,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-3.098418951034546,-0.040768670408349285,-12.5,-9.1875,-7.53125,-6.6328125,-5.709374904632568,-5.04296875,-4.376674175262451,-3.8671875,-3.441758871078491,-3.0983612537384033,-6.0625,-3.7109375,-2.6692707538604736,-2.1181640625,-1.682031273841858,-1.3689779043197632,-1.1290457248687744,-0.9376220703125,-0.7874348759651184,-0.655566394329071
6631,jurisprudence,Право,Конгресс США уполномочен статьей о торговле и другими положениями Конституции США принимать ________ для регулирования внешней торговли и торговли между штатами.,таинства,федеральные законы,исполнительные приказы,уставы,B,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.844569683074951,-0.016442599324132667,-10.458333015441895,-7.885416507720947,-6.784722328186035,-6.071614742279053,-5.201171875,-4.666940689086914,-4.114657402038574,-3.633906364440918,-3.2489187717437744,-2.8432884216308594,-2.6171875,-1.67578125,-1.1375054121017456,-0.84515380859375,-0.5976409912109375,-0.47259199619293213,-0.37094947695732117,-0.2784667909145355,-0.1788766086101532,-0.03847503662109375
12719,professional_psychology,Общество,"Если психолог выступает в уголовном процессе в качестве свидетеля, дающего показания об обстоятельствах дела, для истца и привлеченного эксперта для суда, она действует:","неэтично, приняв на себя двойную роль.","этично, если у нее ранее не было отношений с истцом.","этично, если она прояснила свои роли со всеми сторонами.","этично, если она получила отказ от осуществления прав от суда.",C,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.8709139823913574,-0.015270819055273178,-8.6875,-7.910714149475098,-7.048295497894287,-6.129166603088379,-5.383223533630371,-4.806463241577148,-4.136643409729004,-3.6227214336395264,-3.208761692047119,-2.8718149662017822,-2.0703125,-1.6473214626312256,-1.3068181276321411,-0.9970133304595947,-0.7720433473587036,-0.6475441455841064,-0.48895263671875,-0.35995686054229736,-0.25039851665496826,-0.13501940667629242
8272,moral_disputes,Философия,"Ричардсон-Селф утверждает, что сексистская речь","это всегда ненавистнические высказывания, потому что она связана с насилием.","это не всегда разжигание ненависти, потому что она не связана с насилием","это всегда ненавистнические высказывания, потому что она не связана с насилием.","это не всегда ненавистнические высказывания, потому что она всегда связана с насилием.",B,"Ниже приведен вопрос на определенную профессиональную тематику {subject} и даны варианты ответа A, B, C, D. Гарантируется, что только один из ответов правильный.
Правильно ответьте на вопрос, выбрав букву A, B, C или D:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-3.3923087120056152,-0.040871189301272474,-10.3125,-7.354166507720947,-6.71875,-5.96875,-5.667410850524902,-5.088541507720947,-4.826562404632568,-4.2369384765625,-3.920072078704834,-3.3979146480560303,-2.21875,-1.8333333730697632,-1.49609375,-1.0203653573989868,-0.8682861328125,-0.6580268144607544,-0.57415771484375,-0.4278462827205658,-0.3686429560184479,-0.19032388925552368
5,abstract_algebra,Математика,"Утверждение 1 | Если в группе есть элемент порядка 15, в ней должно быть не менее 8 элементов порядка 15. Утверждение 2 | Если группа содержит более 8 элементов порядка 15, в ней должно быть не менее 16 элементов порядка 15.","Истина, Истина","Ложь, Ложь","Истина, Ложь","Ложь, Истина",A,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-1.5609711408615112,-0.009756069630384445,-6.921875,-5.313802242279053,-4.33897590637207,-3.6090495586395264,-2.988659381866455,-2.563133478164673,-2.2314226627349854,-1.968730092048645,-1.7584073543548584,-1.56150221824646,-2.5143229961395264,-1.5238443613052368,-0.9932318925857544,-0.7071635127067566,-0.496826171875,-0.36415883898735046,-0.2539800703525543,-0.15870635211467743,-0.067600317299366,0.038633283227682114
1035,college_chemistry,Биология,"Рассчитайте величину равновесной поляризации ядер 13C в магнитном поле 20,0 Тл при температуре 300 К.","10,8 x 10^-5","4,11 x 10^-5","3,43 x 10^-5","1,71 x 10^-5",D,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-1.6514747142791748,-0.012233146031697591,-8.1875,-5.904017925262451,-4.578125,-3.8783481121063232,-3.2102863788604736,-2.7141335010528564,-2.4272656440734863,-2.1045427322387695,-1.8520175218582153,-1.6517994403839111,-2.1184895038604736,-1.1983816623687744,-0.7716175317764282,-0.5925816297531128,-0.4323052167892456,-0.31473055481910706,-0.23883789777755737,-0.1447417140007019,-0.0581868477165699,0.031929634511470795
