question,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
 Теңіз биогеохимиясында мезомасштабты құйындар тудырған қоректік заттар ағындарының микробтық ген экспрессиясының желілерімен байланысы болжамды климаттың өзгеруі сценарийлері кезінде олиготрофты гирлер арқылы көміртектің секвестрация тиімділігін қалай модуляциялайды?,-2.2805557250976562,-0.008058500795398079,-8.821022987365723,-7.235795497894287,-6.157670497894287,-5.2668681144714355,-4.394740581512451,-3.762126922607422,-3.2604479789733887,-2.8682546615600586,-2.554600715637207,-2.280893564224243,-3.252840995788574,-2.4137074947357178,-1.857007622718811,-1.4165358543395996,-1.0999832153320312,-0.8920524716377258,-0.7264615297317505,-0.5918400883674622,-0.4748431444168091,-0.3421451151371002
"Ab initio молекулалық динамикасында, айқын корреляцияланған байланысқан кластерлік (CCSD-F12) күштерді қосу сулы ортада протонмен байланысқан электрондардың тасымалдануы үшін болжанған бос энергия ландшафтына және реакция жылдамдығының тұрақтыларына қалай әсер етеді?",-2.3250234127044678,-0.008072997960779402,-9.270833015441895,-7.375,-6.268857955932617,-5.324519157409668,-4.511240482330322,-3.8951711654663086,-3.344970703125,-2.919672966003418,-2.5888640880584717,-2.3246941566467285,-3.0338542461395264,-2.071751594543457,-1.4657824039459229,-1.0809420347213745,-0.844950795173645,-0.6971940398216248,-0.5687147974967957,-0.45305925607681274,-0.3439580798149109,-0.2275465428829193
 Реакция-диффузия-адвекция теңдеулерімен біріктірілген бейімделгіш торды жетілдіру механикалық кері байланыс пен стохастикалық ген экспрессиясының шуылына ұшыраған эмбриональды тіндердегі генге негізделген үлгі түзілуінің кеңістіктік-уақыттық эволюциясын қалай түсіндіре алады?,-2.149122714996338,-0.007436410778534041,-9.0703125,-7.177083492279053,-5.922308921813965,-4.971517086029053,-4.1844401359558105,-3.556396484375,-3.0631511211395264,-2.6844940185546875,-2.3875105381011963,-2.1488890647888184,-3.0247395038604736,-2.0974934101104736,-1.4688957929611206,-1.089154601097107,-0.8526550531387329,-0.6824832558631897,-0.5472484827041626,-0.4301567077636719,-0.32546770572662354,-0.21948343515396118
 Микрофлюидті хемостат массивтерінде қоректік заттардың диффузиясындағы кеңістіктік гетерогенділік кворумды сезетін кері байланыс ілмектерімен бірге инженерлік микробтық консорциумдар арасында метаболикалық айқас қоректену желілерінің эволюциясына қалай әсер етеді?,-2.4804227352142334,-0.009085797564887301,-9.943750381469727,-7.875,-6.677083492279053,-5.724466323852539,-4.837009906768799,-4.145299911499023,-3.5407917499542236,-3.115377187728882,-2.777845859527588,-2.481182813644409,-3.5218749046325684,-2.4287109375,-1.7981445789337158,-1.3198049068450928,-1.0494014024734497,-0.8548433780670166,-0.6884350180625916,-0.5645119547843933,-0.45780545473098755,-0.34758928418159485
Оңтүстік мұхиттағы мезомасштабты турбуленттілікті термогалинді баспалдақтардың пайда болуымен байланыстыратын сызықтық емес динамика мен энергетикалық каскад механизмдері қандай және олар меридиандық төңкерілген айналымның тұщы су ағындарының жоғарылауына сезімталдығына қалай әсер етеді?,-1.8945064544677734,-0.006422055777856859,-8.4921875,-6.739583492279053,-5.531683921813965,-4.475286960601807,-3.733830690383911,-3.1663501262664795,-2.703476905822754,-2.376661539077759,-2.1180262565612793,-1.894169807434082,-4.899739742279053,-2.9319660663604736,-2.0025575160980225,-1.461700439453125,-1.157279133796692,-0.9399986863136292,-0.758434534072876,-0.6205434799194336,-0.4975033700466156,-0.3609849810600281
 Температураның өтпелі күрт өзгеруі жағдайында жұмыс істейтін көпфазалы каталитикалық реакторда перовскит оксидтерінің байланысқан масса алмасу шектеулері және беттік қалпына келтіру динамикасы C-C байланысына және CO тотығу жолдарына қарай селективтілікке қалай әсер етеді?,-2.019257068634033,-0.006962955409082873,-8.366477012634277,-6.69836950302124,-5.634650707244873,-4.67493200302124,-3.9586760997772217,-3.330516815185547,-2.890087842941284,-2.5214922428131104,-2.2540054321289062,-2.0188724994659424,-2.522017002105713,-1.7713994979858398,-1.2716351747512817,-0.927840530872345,-0.7257744073867798,-0.5612545013427734,-0.4435791075229645,-0.3380816876888275,-0.24755385518074036,-0.13789062201976776
" Тепе-теңдіксіз кванттық көп денелі жүйеде топологиялық қорғалған қоздырулардың пайда болуы күшті спин-орбиталық байланыс, электрон-фонондық өзара әрекеттесулер және уақыттық-периодты қозғаушы өрістер арасындағы өзара әрекеттесуге қалай тәуелді?",-1.6019359827041626,-0.005977373069791652,-6.170454502105713,-5.195652008056641,-4.501838207244873,-3.7722487449645996,-3.1654672622680664,-2.6545941829681396,-2.299243211746216,-2.001612424850464,-1.7883013486862183,-1.6016960144042969,-2.254971504211426,-1.44064199924469,-0.9887659549713135,-0.7185642123222351,-0.5643374919891357,-0.44271185994148254,-0.35000306367874146,-0.2546307146549225,-0.17335642874240875,-0.07951978594064713
Анизотропты мантия конвекциясының үлгілері Жердің геомагниттік кері жиілігінің уақытша эволюциясын қалай модуляциялайды және магнитогидродинамикалық-термоэластикалық модельдеулерді палеомагниттік жазбалармен қалай тексеруге болады?,-2.3899924755096436,-0.009876001964915882,-9.72569465637207,-7.817708492279053,-6.4698662757873535,-5.487542152404785,-4.584856986999512,-3.942103862762451,-3.4446213245391846,-2.9957356452941895,-2.675689697265625,-2.3910417556762695,-7.927083492279053,-4.65147590637207,-3.2454659938812256,-2.462615966796875,-1.9265779256820679,-1.5960665941238403,-1.3345228433609009,-1.100518822669983,-0.9293136596679688,-0.7578108906745911
 Стохастикалық атмосфералық мәжбүрлеуді қамтитын термогалиндік айналым модельдері аясында Атлант меридиональды төңкерілу ағынының бифуркациялық құрылымы теңіз мұзының альбедосы мен тұщы су ағынының өзгергіштігінен туындайтын сызықты емес кері байланыстарға қалай жауап береді?,-2.1220321655273438,-0.007267233443586794,-8.366477012634277,-6.82336950302124,-5.885110378265381,-4.93359375,-4.113011837005615,-3.5201823711395264,-3.028067111968994,-2.6749401092529297,-2.367784261703491,-2.122908115386963,-3.573153495788574,-2.3177649974823,-1.6573845148086548,-1.2199547290802002,-0.9501616358757019,-0.7748174071311951,-0.618206262588501,-0.5010243058204651,-0.38972824811935425,-0.2799072265625
 Тоқыраған қабық экзопланеталарының астындағы мантия түтінінің пайда болуын басқаратын қандай динамикалық және термохимиялық процестер бар және ядролық мантия жылу ағыны мен ұшқыш құрамның өзгеруі жер бетінің тектоникасы мен атмосфера эволюциясына қалай әсер етеді?,-1.929253339767456,-0.007119016013902052,-7.559374809265137,-6.124218940734863,-5.092741966247559,-4.400152206420898,-3.713641881942749,-3.1952810287475586,-2.77685546875,-2.415771484375,-2.157428741455078,-1.9293887615203857,-2.2265625,-1.5309569835662842,-1.0346620082855225,-0.7682644128799438,-0.5819901823997498,-0.45843014121055603,-0.35698530077934265,-0.2590339481830597,-0.17796342074871063,-0.08912834525108337
"Лигноцеллюлозалық биомасса үшін жоғары қысымды, аса критикалық CO₂ экстракция жүйесінде еріткіш тығыздығының, температура градиенттерінің және кеуек масштабының диффузия коэффициенттерінің өзгеруі мақсатты фенолдық мономерлердің селективтілігі мен өнімділігіне қалай синергетикалық әсер етеді?",-2.2494149208068848,-0.007095946122419195,-9.866477012634277,-7.6491475105285645,-6.220643997192383,-5.197798252105713,-4.3787641525268555,-3.7098276615142822,-3.20131778717041,-2.809359550476074,-2.498617172241211,-2.248896837234497,-6.21875,-3.731889247894287,-2.61387300491333,-1.959571123123169,-1.5533679723739624,-1.26894211769104,-1.0489699840545654,-0.8747024536132812,-0.7279552221298218,-0.5866937637329102
" Теңіз биогеохимиялық циклдеріндегі стохастикалық өзгергіштікті ескере отырып, аэрозоль тудыратын бұлт микрофизикалық өзгерістері мен мұхиттық көміртекті сіңіру кері байланысы арасындағы сызықтық емес байланыс жоғары эмиссиялық сценарийлер кезінде болжамды өтпелі климаттық сезімталдықты қалай өзгертеді?",-1.6802542209625244,-0.005563755698551405,-7.471153736114502,-5.8125,-4.736778736114502,-3.910907506942749,-3.299459218978882,-2.799091100692749,-2.4124045372009277,-2.11556077003479,-1.8810964822769165,-1.680063247680664,-2.197716236114502,-1.4399038553237915,-0.9720646739006042,-0.7168179750442505,-0.557934582233429,-0.43880364298820496,-0.3422704041004181,-0.25965410470962524,-0.17396271228790283,-0.0764709934592247
" Мультиомикалы бір жасушалы деректерде кеңістіктік тін архитектурасын және жасушааралық сигнал беру кері байланыс ілмектерін ескере отырып, стохастикалық ген экспрессиясының жарылыстарын түсіретін себептік реттеуші желілерді қандай жаңа граф-теориялық алгоритмдер анықтай алады?",-2.318171739578247,-0.008162576547810729,-8.880681991577148,-7.369318008422852,-6.29024600982666,-5.316761493682861,-4.4940009117126465,-3.837336778640747,-3.319674015045166,-2.9151761531829834,-2.595979690551758,-2.317908525466919,-2.674715995788574,-1.9284446239471436,-1.461055874824524,-1.101647138595581,-0.8550600409507751,-0.697259247303009,-0.5735872983932495,-0.4652339518070221,-0.368276983499527,-0.2658827602863312
"Лимбл-көрініс спутниктік спектроскопиясынан іздік газдардың, аэрозоль микрофизикасының және изотоптық құрамның жоғары ажыратымдылықтағы тік профильдерін бір мезгілде алу күн циклінің әртүрлі амплитудаларында стратосфералық озонның қалпына келуін қамтамасыз ететін фотохимиялық-динамикалық кері байланыстарды қалай шектей алады?",-2.250035047531128,-0.0067568620045979815,-9.427885055541992,-7.340277671813965,-6.0865092277526855,-5.178835391998291,-4.376471996307373,-3.757991075515747,-3.228235960006714,-2.8208019733428955,-2.5032637119293213,-2.2493093013763428,-4.129807472229004,-2.732060194015503,-1.912121295928955,-1.4257402420043945,-1.1252573728561401,-0.9290109276771545,-0.7690957188606262,-0.632281482219696,-0.5077509880065918,-0.37718090415000916
 Құрғақ су жиналатын жерлерде жер асты жарықшақтарының желісінің анизотропиясы мен эпизодтық экстремалды жауын-шашын оқиғалары арасындағы байланыс басым ағын жолдарының кеңістіктік-уақыттық эволюциясын және жер асты суларының қайта толтырылу жылдамдығын қалай басқарады?,-1.6458262205123901,-0.006234190229213599,-6.59375,-5.386067867279053,-4.529513835906982,-3.8382160663604736,-3.181928873062134,-2.7136664390563965,-2.3535327911376953,-2.0681655406951904,-1.8417593240737915,-1.6456977128982544,-1.7392578125,-1.1262741088867188,-0.7385203242301941,-0.5306256413459778,-0.38850077986717224,-0.28585606813430786,-0.19628116488456726,-0.11815714091062546,-0.04359870031476021,0.05252375453710556
 Пируватдегидрогеназа кешенінің аллостерикалық реттелуі гипоксиялық стресс жағдайындағы жасушалық дифференциация кезінде митохондриялық ацетил-КоА ағынын ядролық эпигенетикалық модификациялармен қалай біріктіреді?,-1.8509931564331055,-0.0078100977064687995,-8.215277671813965,-6.518229007720947,-5.388309955596924,-4.397243976593018,-3.6245226860046387,-3.0598416328430176,-2.679758310317993,-2.312650442123413,-2.056554079055786,-1.8510714769363403,-2.269097328186035,-1.5209418535232544,-1.048884630203247,-0.7732086181640625,-0.6017591953277588,-0.47465571761131287,-0.37929314374923706,-0.27672746777534485,-0.1941859871149063,-0.10957641899585724
 Стратосфералық озон қабатының жұқаруы мен аэрозоль тудыратын радиациялық әсер арасындағы өзара әрекеттесу тропосфералық гидроксил радикалдарының тік таралуын қалай модуляциялайды және болашақ шығарындылар сценарийлерінде метанның өмір сүру ұзақтығына қандай әсер етеді?,-1.9276295900344849,-0.006984165181284366,-8.613636016845703,-6.7102274894714355,-5.520359992980957,-4.5143818855285645,-3.770632028579712,-3.205522060394287,-2.7686941623687744,-2.4299566745758057,-2.161137342453003,-1.9275009632110596,-3.6150567531585693,-2.3980824947357178,-1.68863844871521,-1.2547378540039062,-0.9858170747756958,-0.7942222952842712,-0.6406468152999878,-0.5155996680259705,-0.40723365545272827,-0.2868077754974365
Эпистатикалық желі топологиясы мен ауытқып тұратын селективті қысымдар арасындағы өзара әрекеттесу эволюциялық уақыт шкалалары бойынша жоғары өлшемді фитнес ландшафттарындағы бейімделгіш шыңдардың ығысу ықтималдығының таралуын қалай қалыптастырады?,-1.8171746730804443,-0.006883237398031986,-7.715624809265137,-6.218006134033203,-5.198588848114014,-4.331845283508301,-3.57421875,-3.039705753326416,-2.5986063480377197,-2.291550397872925,-2.0276830196380615,-1.8172630071640015,-3.8765625953674316,-2.306175708770752,-1.6171008348464966,-1.1827073097229004,-0.9152947068214417,-0.7481844425201416,-0.6014816761016846,-0.4895121157169342,-0.38020020723342896,-0.2699907422065735
" Пертурбативті емес кванттық хромодинамика контексінде, төмен импульстік фракциялардағы ауыр кварктардың партондық таралу функцияларын шектеу үшін адрон құрылымының торлы калибрлік теориясының есептеулерін тәжірибелік терең серпімсіз шашырау деректерімен қалай үйлестіруге болады?",-2.0663681030273438,-0.006934121151098469,-8.625,-7.072443008422852,-5.803030490875244,-4.771839618682861,-3.9939630031585693,-3.41249418258667,-2.9626495838165283,-2.603559970855713,-2.316380262374878,-2.066171169281006,-2.548295497894287,-1.833984375,-1.247610330581665,-0.9209622740745544,-0.7109264135360718,-0.5566757917404175,-0.43428337574005127,-0.3279516100883484,-0.23285959661006927,-0.12371881306171417
 Регуляторлық кодталмайтын РНҚ мен хроматинді қайта құрушылар арасындағы эпистатикалық өзара әрекеттесулер адаптивті сәулелену кезінде фенотиптік өзгерістердің жылдам өзгеруіне қалай әсер етуі мүмкін және оларды популяциялық-геномдық уақыт қатарларын пайдаланып сандық түрде қалай модельдеуге болады?,-1.795163869857788,-0.005790851193089639,-8.075520515441895,-6.563802242279053,-5.2402873039245605,-4.324936389923096,-3.528005361557007,-2.9912900924682617,-2.5835983753204346,-2.2474536895751953,-2.004906415939331,-1.7947146892547607,-2.8151042461395264,-1.951171875,-1.3479292392730713,-1.0094685554504395,-0.7827399373054504,-0.6326949596405029,-0.5148652791976929,-0.40282803773880005,-0.311489075422287,-0.2033541351556778
 Даму жолдары бойынша үш өлшемді геном архитектурасына әсер ететін себептік реттеуші нұсқаларды анықтау үшін қандай жаңа статистикалық құрылымдар ұзақ қашықтықтағы хроматин байланыс карталарын және бір жасушалы аллельге тән экспрессияны бірлесіп модельдей алады?,-2.154927968978882,-0.007641588542478304,-8.409375190734863,-6.677083492279053,-5.69970703125,-4.879179000854492,-4.150607585906982,-3.57830810546875,-3.089505195617676,-2.7056260108947754,-2.399763345718384,-2.1553430557250977,-5.2265625,-2.941220283508301,-2.0417938232421875,-1.5134305953979492,-1.1924664974212646,-0.9813556671142578,-0.7928401827812195,-0.6421707272529602,-0.5084379315376282,-0.38319340348243713
"Жоғары энтропиялық қорытпаны жобалау контексінде, көп принципті элемент жүйелерінде температураға тәуелді фазалық тұрақтылықты және пайда болатын механикалық анизотропияны болжау үшін машинамен үйренілген атомаралық потенциалдарды термодинамикалық интеграция әдістерімен қалай біріктіруге болады?",-1.973366141319275,-0.006599886760265133,-8.267045021057129,-6.634943008422852,-5.53456449508667,-4.58984375,-3.854367971420288,-3.2682883739471436,-2.814570426940918,-2.46555495262146,-2.1921546459198,-1.9729392528533936,-2.8167612552642822,-1.8444602489471436,-1.3105320930480957,-0.9751226305961609,-0.7675492763519287,-0.6189686059951782,-0.5013364553451538,-0.3927709460258484,-0.28931280970573425,-0.1836414635181427
 Синтетикалық протоцеллюлярлардың ауытқып тұратын тотығу-тотықсыздану градиентінде тепе-теңдіксіз өздігінен жиналуын реттейтін термодинамикалық шектеулер мен кинетикалық жолдар қандай және олар стохастикалық ауытқулар кезінде пайда болатын метаболикалық желінің беріктігіне қалай әсер етеді?,-1.7334455251693726,-0.006103681426652721,-8.330729484558105,-6.597005367279053,-5.28125,-4.216119289398193,-3.459256649017334,-2.9107182025909424,-2.4767611026763916,-2.175224542617798,-1.9387761354446411,-1.7338649034500122,-2.3639323711395264,-1.5443929433822632,-1.040637493133545,-0.7522084712982178,-0.5878555774688721,-0.47126248478889465,-0.37037622928619385,-0.28817376494407654,-0.21415849030017853,-0.1236567273736
 Рибосомалық РНҚ үшіншілік байланыстарының аллостерикалық модуляциясы жасушаішілік магний концентрацияларының өзгеруі кезінде пептидтік байланыстың түзілуінің кинетикалық жолына қалай әсер етеді және экстремофилді археялардағы трансляциялық дәлдікке қандай әсер етеді?,-2.0517935752868652,-0.007543358732672299,-7.659375190734863,-6.297618865966797,-5.3720703125,-4.59375,-3.9153645038604736,-3.403167724609375,-2.941354274749756,-2.5746686458587646,-2.2838969230651855,-2.0513498783111572,-2.602343797683716,-1.8013392686843872,-1.3003253936767578,-0.9568254351615906,-0.7424395680427551,-0.5990972518920898,-0.4703702926635742,-0.360992431640625,-0.26430046558380127,-0.1645728200674057
 Фазамен бөлінген мембранасыз органеллалар мен хроматинді қайта құру кешендерінің өзара әрекеттесуі эмбрионалды жасуша тағдырының ерте шешімдері кезінде стохастикалық ген экспрессиясының шуына қалай әсер етеді?,-2.2622950077056885,-0.009585995795363086,-8.8984375,-6.981617450714111,-5.902644157409668,-5.059513092041016,-4.313408374786377,-3.712440013885498,-3.262467384338379,-2.8502321243286133,-2.5227513313293457,-2.262045383453369,-2.9912109375,-1.880744457244873,-1.365159273147583,-1.0589492321014404,-0.8235856890678406,-0.664459228515625,-0.5500833988189697,-0.43191128969192505,-0.3278636336326599,-0.2212994396686554
2100 жылға арналған болжамды климаттық сценарийлер бойынша өсімдік-топырақ кері байланыс механизмдері мен микроклиматтың өзгергіштігі арасындағы өзара әрекеттесу гетерогенді қоңыржай орман ландшафттарында көміртектің сіңірілу жылдамдығын қалай модуляциялайды?,-1.595691204071045,-0.005739896417521744,-6.971875190734863,-5.544642925262451,-4.56494140625,-3.786609649658203,-3.1190683841705322,-2.6709136962890625,-2.29429030418396,-2.0037834644317627,-1.777272343635559,-1.5962538719177246,-2.326953172683716,-1.335705041885376,-0.8946237564086914,-0.6533693075180054,-0.5017479658126831,-0.39625024795532227,-0.2955554127693176,-0.20996838808059692,-0.13330236077308655,-0.04764048382639885
" Литосфера температурасының, құрамының және сұйықтықтың қанығуының таралуын бір мезгілде шешу үшін сейсмикалық анизотропияның, магнитотеллурлық және гравитациялық деректердің бірлескен инверсиясын қалай тұжырымдауға болады, сонымен бірге сызықтық емес байланыс пен белгісіздік сандық бағалауын ескере отырып, үш өлшемді литосфералық температураны, құрамды және сұйықтықтың қанығу үлестірімдерін бір мезгілде шешуге болады?",-1.8019248247146606,-0.004950342925040276,-7.283088207244873,-6.022768020629883,-5.060396671295166,-4.192187309265137,-3.5135385990142822,-2.994689464569092,-2.5726466178894043,-2.263439178466797,-2.006514072418213,-1.8013023138046265,-3.133272171020508,-2.0414061546325684,-1.5004976987838745,-1.1126525402069092,-0.8714814782142639,-0.7114344835281372,-0.5752463936805725,-0.46590009331703186,-0.36064475774765015,-0.24332739412784576
 Климатқа байланысты топырақ ылғалдылығының гистерезисі арқылы модуляцияланатын су жинау алабының инфильтрация сыйымдылығының стохастикалық өзгергіштігі су тасқыны оқиғасының шамасының ұялы өзен бассейндеріндегі дәрежелік заң бойынша таралуының масштабтау көрсеткішіне қалай әсер етеді?,-2.4206998348236084,-0.008290067927478112,-8.579545021057129,-7.268465995788574,-6.209558963775635,-5.404860973358154,-4.637609481811523,-3.999655246734619,-3.479306697845459,-3.0305135250091553,-2.7047598361968994,-2.420184850692749,-2.225142002105713,-1.7132457494735718,-1.333984375,-1.0292847156524658,-0.803131639957428,-0.6590315699577332,-0.5404801964759827,-0.42550960183143616,-0.3330335319042206,-0.23462074995040894
 Эпигенетикалық мұрагерлік цихлидтер тектес өсімдіктердің тез әртараптануында адаптивті сәулелену динамикасын қалай модуляциялайды және іріктеуге негізделген эпигенетикалық өзгерістерді микротіршілік ету ортасы градиенттері бойынша бейтарап дрейфтен қандай геномдық белгілер ажыратады?,-2.1784861087799072,-0.007617084296433242,-8.869318008422852,-7.05570650100708,-5.941176414489746,-5.0032267570495605,-4.217941761016846,-3.6182913780212402,-3.107632875442505,-2.7435991764068604,-2.4286680221557617,-2.177560806274414,-3.4019887447357178,-2.2800612449645996,-1.6595817804336548,-1.2279530763626099,-0.9587486386299133,-0.7819080948829651,-0.6304795742034912,-0.5152906179428101,-0.4012967646121979,-0.2751254439353943
